tstamp	src_city_place	src_city_user	src_city	dest_city	tweet	sentiment
Tue Jul 08 01:17:44 +0000 2014	None	u'Atl. The Dirty South Baby!!'	None	pierre	u'RT @hihi0806: Plz enjoy Renoir. Have a nice day. #Pierre Auguste Renoir ( 1841 - 1919) http://t.co/ZXU0t2y12C'	0.5
Tue Jul 08 01:17:44 +0000 2014	None	u'Planet Earth'	None	new york	u'RT @MaggsTony: Under the street lights (New york 1958) http://t.co/9rBlJchvlY'	0.136363636364
Tue Jul 08 01:17:44 +0000 2014	None	None	None	houston	u"@ShawnMendes I was in Houston like two days ago ok now I'm in Mexico ok"	0.5
Tue Jul 08 01:17:44 +0000 2014	None	None	None	miami	u'RT @BigAssAddicts: Miami girls &gt; http://t.co/2m1t2eNWHI'	0.0
Tue Jul 08 01:17:45 +0000 2014	None	u'YO WET TWITTER FANTASY '	None	detroit	u'\U0001f51d\U0001f6b6#BOSS_UP R #BOW_DOWN #ROLL W/DA FN #FINE$T&gt; @SkandoaCrook @CNiKKi_Moe @DramaFreeDiva @Jobstown12345 #DETROIT  #TFB\U0001f4af #RT2GAIN_FAST \U0001f51d\U0001f6b6::'	0.0
Tue Jul 08 01:17:45 +0000 2014	None	None	None	miami	u'RT @Talk_NBA_: During the 2014 NBA Finals LeBron led Miami in PPG, RPG, APG, SPG, FG%, 3FG%\n\nBut some idiots still say he choked'	0.0
Tue Jul 08 01:17:45 +0000 2014	None	None	None	fresno	u'RT @MaMoosie: Hey #Fresno (Map of Woodward Park)  3 Ponds &amp; stream -Good luck finding @HiddenCash #BeKind #PayItForward http://t.co/90FOOpf\u2026'	0.7
Tue Jul 08 01:17:45 +0000 2014	None	None	None	baltimore	u'\u201c@4middleschool: Lets go on omegle bro\u201d @p_d_phillips @CGreenway6 @BlakeRickan #Baltimore'	0.0
Tue Jul 08 01:17:45 +0000 2014	None	None	None	minneapolis	u'RT @ProstheticRcds: #TOURDATES  @heavyCastle Minneapolis, MN @ Memory Lane | @POLARUK Lille, FR - Le Midland'	0.0
Tue Jul 08 01:17:45 +0000 2014	None	u'Deerfield beach,FL.'	None	jackson	u'Big Jackson Foot... Lol http://t.co/TnciNbsnF4'	0.4
Tue Jul 08 01:17:45 +0000 2014	None	u'Connecticut '	None	houston	u"Bosh didn't sign that deal with Houston yet?"	0.0
Tue Jul 08 01:17:45 +0000 2014	None	u'FL - USA'	None	miami	u'RT @soloclicvzla: A llorar al valle---&gt; Expropietario de Globovisi\xf3n eval\xfaa demandar a exfuncionario de Miami http://t.co/S5S9gZ50L3'	0.0
Tue Jul 08 01:17:45 +0000 2014	None	u'JustEnjoyThisLife\u2708'	None	fresno	u'RT @MaMoosie: Hey #Fresno (Map of Woodward Park)  3 Ponds &amp; stream -Good luck finding @HiddenCash #BeKind #PayItForward http://t.co/90FOOpf\u2026'	0.7
Tue Jul 08 01:17:45 +0000 2014	None	None	None	madison	u'The Best of WWE at Madison Square Garden [Blu-ray] - http://t.co/1hYkhDaiS4 http://t.co/UQDn9Dy4oZ'	1.0
Tue Jul 08 01:17:45 +0000 2014	None	u'United Free States of America'	None	dallas	u'City Leaders Shut Out Of Plan To Shelter Immigrant Kids (Dallas) ..FreeRepublic ConservativeNews http://t.co/7uDRp0DBA0'	0.0
Tue Jul 08 01:17:45 +0000 2014	None	None	None	austin	u"@natalia_potter @VJusticeOhio what have you not seen Austin's tweets"	0.0
Tue Jul 08 01:17:45 +0000 2014	None	u'Howell'	None	cleveland	u'"If there was an opportunity for me to return, and those fans welcome me back, that\'d be a great story." - The King on a Cleveland return.'	0.533333333333
Tue Jul 08 01:17:45 +0000 2014	None	u'HAP Garments'	None	chicago	u"RT @anazaalene: Females from Chicago- models needed. Dm, don't mention me."	0.0
Tue Jul 08 01:17:45 +0000 2014	None	u'Chicago, Illinois'	chicago	lincoln	u"RT @TWCBreaking: #Severe t'storm warning just issued for Lincoln until 8:30p CT. RT @Tacticalrad: @TWCBreaking  north of lincoln, ne http:/\u2026"	0.0
Tue Jul 08 01:17:45 +0000 2014	None	u'nyc'	None	miami	u"RT @RONNIESUS: If Justin comes (89% chance) he won't be here for long Bc he has court. In Miami on the 16 or the 17th I believe"	-0.05
Tue Jul 08 01:17:45 +0000 2014	None	u'Flower City Casuals '	None	new york	u'I WON 874 FOLLOWERS\n\u27bd.www.takipcikazan.com\n#weschitchat\nLove &amp; Hip Hop\nBack to New York\n#ImTheRealAshtonIrwinBirthdayParty'	0.212121212121
Tue Jul 08 01:17:45 +0000 2014	None	None	None	houston	u'RT @CaptainU: CaptainU soccer player Jack Houston could be the next #USMNT defender. RT/FAV to vote for him for Video of the Week\nhttp://t.\u2026'	0.0
Tue Jul 08 01:17:45 +0000 2014	None	u'36 years old'	None	dallas	u'RT @wokkax3: Ok Andi is in a Dallas hometown date with Patrick Bateman. They r cruising 4 rodents'	0.5
Tue Jul 08 01:17:45 +0000 2014	None	None	None	jackson	u"I'll Fly Away By Alan Jackson: http://t.co/HVSTAx0elX via @YouTube"	0.8
Tue Jul 08 01:17:45 +0000 2014	None	u'Spurs City, Texas'	None	st. louis	u'RT @Cardinals: Pulling the tarp in St. Louis. Delay started at 8:14 pm Central Time http://t.co/ZwBU5d6zRY'	0.0
Tue Jul 08 01:17:45 +0000 2014	None	u'SOUTH MEXICO CITY'	None	atlanta	u'RT @nokillcoalition: Please share this pup in Atlanta, GA who needs a home. http://t.co/b859CdXvqg'	0.0
Tue Jul 08 01:17:45 +0000 2014	None	u'Dalton, Georgia'	None	cleveland	u"RT @CoachLongDHS: @GoldenDev LeBron and Melo back to cleveland. Been sayin' it for weeks."	0.0
Tue Jul 08 01:17:46 +0000 2014	None	u'Oakland, CA'	oakland	oakland	u'RT @insidebayarea: Tough finding apartment with high Oakland rents http://t.co/Odgxw1xViv'	-0.114444444444
Tue Jul 08 01:17:46 +0000 2014	None	u'Buenos Aires, Argentina'	None	None	u'RT @camila_crosta: @SaamiH sisi, no te lo queria decir pero sabes que? El primer paso es la aceptacion, sentite bien. Estoy orgullosa de vo\u2026'	0.0
Tue Jul 08 01:17:46 +0000 2014	None	u'Instagram: IAMSHEYLACABRERA'	None	austin	u"RT @Ruth_btr96: @MahonePlanet CHICAS !!! AUSTIN MA ACABA DE SEGUIR !! :') I'M SOO HAPPY !!!! *queria compartir mi felicidad con ustedes* XD"	1.0
Tue Jul 08 01:17:46 +0000 2014	None	u'grab her butt'	None	atlanta	u'RT @SouthernScenery: Atlanta, Georgia http://t.co/C6b4a9nqXl'	0.0
Tue Jul 08 01:17:46 +0000 2014	None	u'Hollywood, California, USA'	None	chicago	u'Chicago Group Fights Growing Street #violence with Yoga Classes -  The students "live in an environment where... http://t.co/QWXXrPtBbj'	0.136363636364
Tue Jul 08 01:17:46 +0000 2014	None	None	None	tulsa	u'This is happening tomorrow in Tulsa!!!  I would love to have you come as my guest! http://t.co/bnLFWI01Us'	0.625
Tue Jul 08 01:17:46 +0000 2014	None	u' MG Brasil'	None	los angeles	u'RT @JBieberCOM: Justin est\xe1 de volta a Los Angeles com Kenny, Alfredo e outros amigos.'	0.0
Tue Jul 08 01:17:46 +0000 2014	u'minnesota'	u'Minnesota'	None	miami	u'@EricPincus @LakerNation the longer Melo takes the more I worry about him going to Miami.   Something is weird about this whole thing.'	0.0666666666667
Tue Jul 08 01:17:46 +0000 2014	None	None	None	anaheim	u"RT @stheodore17: Great week of hard work in anaheim for development camp, already can't wait to be back for camp in the fall #SoCal #Ducks"	0.169444444444
Tue Jul 08 01:17:46 +0000 2014	None	None	None	dallas	u'@BiebersCadela lol ur not cameron dallas'	0.8
Tue Jul 08 01:17:46 +0000 2014	None	u'Chicago'	chicago	chicago	u"Good lawd! It's 8:16 p.m. in Chicago and it's 86 degrees! Here's hoping for a slow night, you night jockeys. #Noir"	0.35
Tue Jul 08 01:17:46 +0000 2014	None	u'washington D.C.'	washington	madison	u'Madison Beer - Melodies: http://t.co/MmyMdyOQiX v\xeda @YouTube :3 &lt;3'	0.5
Tue Jul 08 01:17:46 +0000 2014	None	u'Sweden'	None	new york	u"I Love My New wardrobe New York shopping Rock's!!! #New York #shopping # shopping #New York shopping\u2026 http://t.co/LGKmWtOGKQ"	0.235085227273
Tue Jul 08 01:17:46 +0000 2014	None	None	None	miami	u'#Tabriz #Friday prayer sermon recommends Guidance patrol http://t.co/q2uyHPKRmC #CNN #ENPC #Miami #Spain #York #google'	-0.225
Tue Jul 08 01:17:46 +0000 2014	None	u'Paris'	None	austin	u"RT @whrsvmia: jake t austin c'est mon mari"	0.0
Tue Jul 08 01:17:46 +0000 2014	None	u'Louisville, KY'	louisville	miami	u'Miami: sunny city, shady people'	-0.25
Tue Jul 08 01:17:46 +0000 2014	None	u'USA the South'	None	san antonio	u'RT @Street_Diamond: Meet us in SAN ANTONIO! TX Urban Experience: #TEXASALLSTARDJS MEET AND GREET / ARTIST SHOWCASE JULY9th http://t.co/MBy4\u2026'	0.0
Tue Jul 08 01:17:46 +0000 2014	None	u'JANOS 3.5 || \u8ffd\u6c42\u5e78\u798f'	None	jackson	u'RT @DRVGSKYLIE: \u201c@fckyeaobrien: This episode is gunna make me miss Jackson so much\u201d \U0001f61f\U0001f61f\U0001f494'	0.2
Tue Jul 08 01:17:46 +0000 2014	None	u'New York'	new york	new orleans	u'Solange Covers Lucky Magazine - Lucky Magazine had the chance to catch up with Solange in New Orleans to... http://t.co/d0Wp05xBWA'	0.267676767677
Tue Jul 08 01:17:46 +0000 2014	None	None	None	san diego	u'RT @LaPercusion: Pruebas, Policia de san diego disparando con pistolas 9mm a manifestantes 5/7: http://t.co/KgX8Qjv4tw @fdelrinconcnn'	0.0
Tue Jul 08 01:17:46 +0000 2014	None	u'Rocky Top, TN'	None	raleigh	u"RT @VolRumorMill: @ZehDuck Oh, you mean Raleigh's nephew?"	-0.3125
Tue Jul 08 01:17:46 +0000 2014	None	None	None	tampa	u'RT @itsselenasilly: @yopayyy IM BACK FROM TAMPA I SHALL SEE YOU SOON \u2764\ufe0f\u2764\ufe0f\u2764\ufe0f'	0.0
Tue Jul 08 01:17:46 +0000 2014	None	u'Adult World Wide Web'	None	los angeles	u'Jimmyjane Opens a Full-Service Showroom in Los Angeles http://t.co/qyNKDd9sH9'	0.0
Tue Jul 08 01:17:46 +0000 2014	None	None	None	detroit	u'Man arrested with knife in shoe at Detroit airport http://t.co/OzgDNtvFZw via @YahooNews http://t.co/A5TfMph8w5'	0.0
Tue Jul 08 01:17:46 +0000 2014	None	u'Ft. Myers Beach, FL'	None	miami	u'"@FollowNickCormz: When she tells you she\'s a Miami Heat fan. http://t.co/FZMFOPkl7b" @TrevorPontz'	0.0
Tue Jul 08 01:17:46 +0000 2014	None	u'CA.'	None	oakland	u'RT @richmedina: Salute! RT @RealSway: Man #Oakland is magnetic. 2 global dj legends! vikterduplaix and @richmedina at Tribune Tavern\u2026 http:\u2026'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	None	None	baltimore	u'RT @Bey_Legion: Beyonc\xe9 &amp; Jay Z have just hit the stage! #OnTheRunTour #Baltimore http://t.co/RotzNvs0DL'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	None	None	None	u'Ya se me paso el enojo pero no le voy hablar por puto.'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	u'BLC, NV'	None	st. louis	u'RT @Cardinals: Pulling the tarp in St. Louis. Delay started at 8:14 pm Central Time http://t.co/ZwBU5d6zRY'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	None	None	chicago	u"RT @PatLionel2: Chicago murders top Afghanistan death toll, why aren't the Dems angry about Chicago deaths? http://t.co/5JqEcu4bPt #RKBA #N\u2026"	0.0
Tue Jul 08 01:17:47 +0000 2014	None	u'Huntsboogie'	None	miami	u'RT @__J_R: "Granger is a good pick up we gunna win this year"- same fans that said Oden would help Miami win a title'	0.575
Tue Jul 08 01:17:47 +0000 2014	None	u'Detroit'	detroit	miami	u'RT @MiamiEntLaw: @TeamNefudaboss &lt;&lt; Thank you for following Miami Entertainment Law Group (@MiamiEntLaw). Give us a call if you ever need a\u2026'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	None	None	boston	u'Join us to shape the Future of Science!  October 2-3 2014 at Boston University http://t.co/RqzAQENsCP'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	None	None	new york	u"A pig's favorite movie: The Monster That Ate New York."	0.318181818182
Tue Jul 08 01:17:47 +0000 2014	None	None	None	cleveland	u"Lebron won't win in Cleveland."	0.8
Tue Jul 08 01:17:47 +0000 2014	None	u'Kolumpo \u2194\ufe0f Joho'	None	salem	u'@Ietahsyitah ehh tp dia ade kucing hitam jugak kan yg ade bulan atas kepala dia tu? nama Salem tu aku main tibai je. kahkah'	0.166666666667
Tue Jul 08 01:17:47 +0000 2014	None	u'The Internets'	None	columbus	u'Columbus Short Get\u2019s Arrested over The Fourth of July\xa0Weekend. http://t.co/8VmxyOrMnI'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	u'Wyandotte, MI'	None	detroit	u'Detroit Pistons Decision On Peyton Siva Looming http://t.co/ppxfErE7QP'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	u'Big Apple'	None	columbus	u'RT @NYPDnews: Help us ID this child. Abandoned at 59 St &amp; Columbus Ave subway stn on 7/7. Last seen w/ F/20s. Call #800577TIPS http://t.co/\u2026'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	None	None	dallas	u'@DallasAllNews please not Dallas we have a enough ass holes here..'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	u'TCI \u2708 CHICAGO \u2708 FLA'	chicago	jackson	u'RT @ChasteCo: #CHASTE850 makes its east coast debut @SawgrassGolf in Ponte Vedra Beach, FL! Thank you! #jacksonville #FL #Florida http://t.\u2026'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	u'Los Angeles, Ca'	los angeles	salt lake city	u"And I'm back~ #itsalwaysanadventure \u2014 traveling to Salt Lake City, Utah from Long Beach Airport http://t.co/oYZrtvadlz"	-0.025
Tue Jul 08 01:17:47 +0000 2014	None	u'Argentina,Cordoba'	None	None	u'RT @soyvedito: Adem\xe1s que grabando uno mismo aprende de paso a producir y sin que nadie te haga mirar el reloj, tutoriales, nuevos softs y \u2026'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	u'New York, USA'	new york	new york	u'RT @hashNewYork: News Now: "Potential buyer of New York City Opera objects to delays - Reuters" http://t.co/BNwx64NSCE #Newyork #NY #hashNe\u2026'	0.0681818181818
Tue Jul 08 01:17:47 +0000 2014	None	None	None	santa ana	u'@noellebean remembers getting gum out of Christas hair!! In the Santa Ana concert \U0001f60d\U0001f60d @noellebean @itschristaa'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	None	None	fresno	u'RT @MaMoosie: Hey #Fresno (Map of Woodward Park)  3 Ponds &amp; stream -Good luck finding @HiddenCash #BeKind #PayItForward http://t.co/90FOOpf\u2026'	0.7
Tue Jul 08 01:17:47 +0000 2014	None	u'sudbury,ont'	None	indianapolis	u'RT @Adam_Giambrone: Innovative and extensive storm water management in Indianapolis called "rain water gardens" http://t.co/DO63Kj5CRb'	0.25
Tue Jul 08 01:17:47 +0000 2014	None	None	None	jackson	u'RT @BestMusicLyric: "We\'ve been talkin\' \'bout Jackson, ever since the fire went out." -Johnny Cash'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	None	None	los angeles	u'@Sophia_Amoruso I could be Los Angeles based if I needed to...\nTime to email my resume methinks'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	u'US'	None	boston	u'http://t.co/qrEo3udq3N #10: Why "Good Kids" Turn into Deadly Terrorists: Deconstructing the Accused Boston Mara... http://t.co/dnTv2Z0SRW'	0.25
Tue Jul 08 01:17:47 +0000 2014	None	u'LaCosta/Carlsbad'	None	chicago	u'Sheesh, the level of gun violence in Chicago is awful. Same areas as 20 years ago, but much more.'	-0.166666666667
Tue Jul 08 01:17:47 +0000 2014	None	u'FSU'	None	washington	u'@AlejandroSizzle lol he going back to Washington I bet'	0.4
Tue Jul 08 01:17:47 +0000 2014	None	u'Romania'	None	montgomery	u'RT @SF_emergency: Avoid the area of Montgomery and Sacramento Streets due to @SFPD activity. For alt routes check http://t.co/mOU7jA4fqo #S\u2026'	-0.125
Tue Jul 08 01:17:47 +0000 2014	None	u'Denver,CO'	denver	None	u'RT @ColoBeerMan: Most hilarious taproom staff craigslist ad ever? http://t.co/3sWjupwQbe'	0.5
Tue Jul 08 01:17:47 +0000 2014	None	u'MPLS'	None	minneapolis	u'If you are Minneapolis &amp; love cheese and/or learning, you should consider coming to my class. Tasty AND educational! http://t.co/9ML5u4mZgQ'	0.40625
Tue Jul 08 01:17:47 +0000 2014	None	u'Michigan '	None	detroit	u'RT @hackaday: Detroit Meetup this Friday http://t.co/b4gMPmtlxq'	0.0
Tue Jul 08 01:17:47 +0000 2014	None	u'New York, USA'	new york	jackson	u'RT @hashNewYork: News Now: "Report: Jackson Thinking Cap Space, Hoping To Deal Stoudemire And Bargnani - CBS Local" http://t.co/aNWqQdvCkS \u2026'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	u'Tampa Bay'	tampa	jackson	u'This, when it was released, was when society really started saying "WTF?" with Jackson and how he looked.'	-0.15
Tue Jul 08 01:17:47 +0000 2014	None	u'Harrisburg, PA'	harrisburg	miami	u'Everyone is gonna be so sick if the big 3 in Miami break up'	-0.357142857143
Tue Jul 08 01:17:47 +0000 2014	None	u'C\xf3rdoba, Argentina'	None	miami	u'#Noche #Miami http://t.co/63l9MBRcTo'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	u'EAST COAST'	None	baltimore	u'@Tiny_Hippy @bongwynnn  Invite her to come to Baltimore'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	u'Chicago'	chicago	chicago	u'RT @TimeOutChicago: Nine indie booksellers will be celebrating local commerce during Chicago Independent Bookstore Day on Saturday: http://\u2026'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	u'and 20+ years military'	None	chicago	u'RT @kharyp: Since Jan. 1, more than 1,100 people have been shot in Chicago. http://t.co/DLeXg2NPli via @HuffPostCrime #GunSense http://t.co\u2026'	0.5
Tue Jul 08 01:17:48 +0000 2014	None	u'Sacramento'	sacramento	sacramento	u'@13Hotep  NEW MUSIC from the Sacramento Native, @Railey_Lawson https://t.co/XrYAgdR6gU #FreeDownload #Cali #Soundcloud'	0.136363636364
Tue Jul 08 01:17:48 +0000 2014	None	None	None	None	u'RT @TOPFLIGHTZEL: @Koa_Lo http://t.co/d9mbnCbS0a'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	u'Chicago'	chicago	miami	u'Boozer will get amnestied, sign with Miami, &amp; scream SHOOT THAT SHIT WADE  #BeforeMeloSigns'	-0.2
Tue Jul 08 01:17:48 +0000 2014	None	None	None	fresno	u"all of Fresno's most eligible ratchets are running around Woodward right now like it's their jobs \U0001f602"	0.392857142857
Tue Jul 08 01:17:48 +0000 2014	None	u'Denver, Colorado'	denver	cheyenne	u'RT @MattMakens247Wx: Severe Thunderstorm Warning for Cheyenne and Kit Carson County until 8:00pm MDT. http://t.co/DIRTrGDf2g #cowx'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	None	None	mesa	u'Los naipes sobre la mesa, me carteo una ilusi\xf3n'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	u'MNL'	None	miami	u'Danny Granger to Miami???? For real??? :o :o :o'	0.0875
Tue Jul 08 01:17:48 +0000 2014	None	u'Bel\xe9m'	None	helena	u'como \xe9 bonita esta mulher chamada Helena Ranaldi'	0.0
Tue Jul 08 01:17:48 +0000 2014	u'elizabeth'	None	None	arlington	u"Pretty upset I didn't get a picture with @JaseDuckman at Arlington today. But I didn't want to bother him.  S/o to him on being awesome"	0.625
Tue Jul 08 01:17:48 +0000 2014	None	None	None	mesa	u"RT @weheartfroyo: Today's location: 600 Town Center Drive, Costa Mesa, CA 92626  6-9pm. Don't miss out! We are using a special ROOT BEER fo\u2026"	0.116071428571
Tue Jul 08 01:17:48 +0000 2014	None	u'TH3 M3CCA OF TH3 WO12LD'	None	boston	u'RT @Chris_Broussard: In addition to Dallas &amp; Lakers, Boston also showing interest in Lance Stephenson, source said'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	None	None	austin	u'I still love this!!! ;)\nAustin Mahone - What About Love: http://t.co/7JmxOhXZyL via @YouTube'	0.575520833333
Tue Jul 08 01:17:48 +0000 2014	None	None	None	new york	u'RT @ShawnMendes: Back to New York tomorra !'	0.0852272727273
Tue Jul 08 01:17:48 +0000 2014	None	u'With her.'	None	phoenix	u"[Kyle patiently waited in the cold intersection of Illinois, Chicago. It's been two entire years since Phoenix left the + @BashfulRepute"	-0.2
Tue Jul 08 01:17:48 +0000 2014	None	u'HTX \u2649'	None	houston	u"RT @flawLysss_: \u201c@DVirani97: There is only one way to describe Houston's weather: http://t.co/amEi8fxO4s\u201d"	0.0
Tue Jul 08 01:17:48 +0000 2014	None	u'Washington D.C.'	washington	detroit	u'Doubletree Suites By Hilton Detroit Downtown - Fort Shelby Detroit, United States - Hotel... http://t.co/0l9kPUzMOH http://t.co/ubTH9ayoQz'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	u'England'	None	anaheim	u'I liked a @YouTube video from @fazeclan http://t.co/dAJ5m7ISgN Life of FaZe: MLG Anaheim 2014'	0.6
Tue Jul 08 01:17:48 +0000 2014	None	None	None	pierre	u'@BrokyBrawks GG le lance Pierre'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	u'Philadelphia, PA'	philadelphia	None	u'RT @jamestyack: Elasticsearch meetup includes a presentation from Wildbit this Wednesday at Indy Hall http://t.co/5J6uumx0OD'	0.0
Tue Jul 08 01:17:48 +0000 2014	None	None	None	milwaukee	u"@AndradeAdrii @_deysia @mariavaldivia97  &amp;&amp;' she was talking about sluts in Milwaukee"	0.0
Tue Jul 08 01:17:49 +0000 2014	None	None	None	austin	u'RT @SwiftFifthAlbum: AUSTIN DO A FOLLOW SPREE.HE IS ON NOW.\nfriends:did you get his follow?Did austin notice you?\nMe : No..\n@AustinMahone h\u2026'	0.0
Tue Jul 08 01:17:49 +0000 2014	None	u'\u03c0\u03b1me\u03ba'	None	miami	u'RT @BigAssAddicts: Miami girls &gt; http://t.co/2m1t2eNWHI'	0.0
Tue Jul 08 01:17:49 +0000 2014	None	None	None	atlanta	u'I never met so many "wana be down" ass bitches til I came to Atlanta! Y\'all gotta #dobetter'	0.152777777778
Tue Jul 08 01:17:49 +0000 2014	None	None	None	columbia	u'Free Health Informatics MOOC developed by Columbia, Duke, Johns Hopkins, Oregon Health &amp; Science, &amp; UAB http://t.co/5Fl7xYPAWj'	0.25
Tue Jul 08 01:17:49 +0000 2014	None	u'Outer Space'	None	jackson	u'RT @repjohnlewis: 53 yrs ago today I was released from Parchman Penitentiary after being arrested in Jackson for using "white" restroom htt\u2026'	0.0
Tue Jul 08 01:17:49 +0000 2014	None	None	None	chicago	u'Wish I could bring my friends with me to Chicago'	0.0
Tue Jul 08 01:17:49 +0000 2014	None	None	None	new york	u'Hope you guys have so so much funnn in New York! \u2764 @sjademusic @tjgibbs1 @alexgibbs_  xx'	0.185227272727
Tue Jul 08 01:17:49 +0000 2014	None	None	None	jackson	u'Julie Elias singing Michael Jackson is the equivalent to a day spent in alcatraz'	-0.1
Tue Jul 08 01:17:49 +0000 2014	None	u'Chicago '	chicago	chicago	u'RT @chancetherapper: To live and die in Chicago.'	0.136363636364
Tue Jul 08 01:17:49 +0000 2014	None	u'San Francisco '	san francisco	los angeles	u'RT @greenhousenyt: More than 120 port truck drivers in Los Angeles and Long Beach begin "indefinitely long" strike. http://t.co/7cWJGvNyQC'	0.133333333333
Tue Jul 08 01:17:49 +0000 2014	None	u'USA the South'	None	san antonio	u'RT @TeamJodyFloyd: Meet us in SAN ANTONIO! TX Urban Experience: #TEXASALLSTARDJS MEET AND GREET / ARTIST SHOWCASE. JULY9th http://t.co/aNk2\u2026'	0.0
Tue Jul 08 01:17:49 +0000 2014	None	u'MNL PH.'	None	madison	u'RT @Mr_Carterr: Madison is just a friend guys'	0.0
Tue Jul 08 01:17:49 +0000 2014	None	u'Southern California'	None	salem	u'RT @applecross22: I think Kate is hoping Clyde scares Jordan right out of Salem. Kate wants her to run. #Days'	0.242857142857
Tue Jul 08 01:17:49 +0000 2014	None	u'HAWKVILLE U.S.A'	None	boston	u'RT @Phresh___Money: @LastDaysDH VOTE! 4  #IrregularHeartbeat  @Phresh__Money #MataMusic #Coast2Coast #Boston http://t.co/2b8AUq4UA2'	0.0
Tue Jul 08 01:17:49 +0000 2014	None	u'Seattle, WA'	seattle	phoenix	u'Aaron McDonnell has a show on 07/09/2014 at 08:00 PM @ The Phoenix Saloon in New Braunfels, TX http://t.co/R8Vjf8KE3K #concert'	0.136363636364
Tue Jul 08 01:17:49 +0000 2014	None	u'Springfield, Illinois'	springfield	jackson	u"RT @Frustrated_Fan: Jackson gave the run right back? I'm shocked...shocked! #Cubs"	0.142857142857
Tue Jul 08 01:17:49 +0000 2014	None	None	None	new york	u'RT @GreatOldPics: Vertical view of Manhattan, New York, 1944. Photograph by Andreas Feininger. http://t.co/zaL81tNhnJ'	0.136363636364
Tue Jul 08 01:17:49 +0000 2014	None	u'South Florida'	None	cleveland	u"Cleveland Cavaliers step up their bid to bring LeBron James back by removing owner's scathing letter\nhttp://t.co/iQhtjmVai6"	-0.3
Tue Jul 08 01:17:49 +0000 2014	None	None	None	chicago	u'RT @RapFavorites: Chicago Artist: Lil Durk vs. Chief Keef http://t.co/MTyuVHWhhb'	0.0
Tue Jul 08 01:17:49 +0000 2014	None	u'Akron, OH'	None	cleveland	u'RT @CLESportsSource: RT "@Cavs365: Broussard on SportsCenter: "Very good" chance LeBron ends up in Cleveland. #Cavs\u201d'	0.91
Tue Jul 08 01:17:49 +0000 2014	None	None	None	san francisco	u"RT @CapitalOne: You always wanted to see San Francisco Bay, and with Venture's #YesMiles, you can fly any day. http://t.co/pr70NTjZAY"	0.8
Tue Jul 08 01:17:49 +0000 2014	None	u'Chicago & National Mortgages'	chicago	washington	u'Feathered feat: ancient bird had largest wingspan ever: WASHINGTON (Reuters) - The wandering albatross, a magn... http://t.co/tIKiIy0eTB'	0.0
Tue Jul 08 01:17:49 +0000 2014	None	None	None	mesa	u"I'm watching the cops harass the kids at a Costa Mesa skatepark because they don't have helmet and\u2026 http://t.co/XpVtPIa9t8"	0.0
Tue Jul 08 01:17:50 +0000 2014	None	u'Global'	None	albany	u'Albany Medical Center: Gun Control is a Bioethical Issue\nhttp://t.co/Ul7QVSoeld #bioethx'	-0.05
Tue Jul 08 01:17:50 +0000 2014	None	None	None	None	u'S .U. nord america la guerra strisciante 9 morti e 60 feriti .... - ANSA.it http://t.co/F3bfxdJ1uh'	0.0
Tue Jul 08 01:17:50 +0000 2014	None	u'Portland, Oregon.'	portland	seattle	u'@TiffanyPollard missing you! working on some songs for us today. post those sexy pics we took in seattle! xoxo'	0.1875
Tue Jul 08 01:17:50 +0000 2014	None	u'Connecticut'	None	phoenix	u'RT @MovieMsgs: Harry Potter and The Order of the Phoenix. \u10e6 http://t.co/p0kGND5r1u'	0.0
Tue Jul 08 01:17:50 +0000 2014	None	None	None	fresno	u'fresno\U0001f64c\U0001f64c\U0001f64c\U0001f64c im so excited'	0.375
Tue Jul 08 01:17:50 +0000 2014	None	None	None	lincoln	u'RT @TheLancetPsych: "A tendency to melancholy is a misfortune, not a fault." Lincoln quoted in Paul Summergrad\'s keynote. #rcpsychic14 http\u2026'	0.0
